id,start_date,end_date,lat,lon,rooms,bedrooms,bathrooms,surface_total,price,anio,mes,zona_lat,zona_lon,zona,mes_cont
FKc/ti3Yh2CussSWgMeSmQ==,2021-03-07,2021-06-05,-34.8912019,-56.1559034,3.0,2.0,1.0,54.0,220000.0,2021,3,2,1,2_1,15
tablskOiAPebTAlpfHSchg==,2021-03-07,2021-06-05,-34.8893448,-56.100143,6.0,4.0,2.0,68.0,390000.0,2021,3,2,3,2_3,15
OsHHtdWdX/lyNSt7s6jakA==,2021-02-27,2021-03-05,-34.8766587,-56.0546733,3.0,1.0,1.0,68.0,245000.0,2021,2,2,4,2_4,14
AY0EPJiOB5XMwvTRyLC4qA==,2021-02-27,2021-06-05,-34.8957215,-56.10669,3.0,2.0,2.0,80.0,295000.0,2021,2,1,3,1_3,14
nkh4htvJn3TxdEVdeu8tsA==,2021-02-27,2021-05-05,-34.9070913,-56.1739475,3.0,2.0,1.0,59.0,155000.0,2021,2,1,1,1_1,14
o2RVcxXoz33VDaMbHJKJPA==,2021-02-27,2021-06-05,-34.917801,-56.158805,3.0,2.0,1.0,79.0,240000.0,2021,2,0,1,0_1,14
mWSTZUvu0mxPbC1Wbuw6Rg==,2021-02-27,2021-06-05,-34.8831101,-56.0415529,4.0,3.0,3.0,136.0,700000.0,2021,2,2,5,2_5,14
g1MF9OEhHMu5McfxX6BLLg==,2021-04-14,2021-04-21,-34.892785205,-56.1607347164,3.0,2.0,2.0,58.0,135000.0,2021,4,2,1,2_1,16
LXBD8odWc0EaTxSNtlQuJQ==,2021-04-14,2021-04-15,-34.9098320007,-56.1343002319,3.0,2.0,2.0,169.0,780000.0,2021,4,1,2,1_2,16
l8JoFbwdkh1Yi8BaYt/oPg==,2020-09-21,2020-10-22,-34.905287,-56.140463,3.0,2.0,1.0,68.0,93400.0,2020,9,1,2,1_2,9
ex75HTVhLhLy6XJY0P6yYw==,2020-09-21,2020-11-22,-34.894498,-56.1405248,2.0,1.0,1.0,37.0,81500.0,2020,9,1,2,1_2,9
3LV9MDyPq5pzKWh91IktbA==,2020-09-21,2020-12-04,-34.901442,-56.1307701,2.0,1.0,1.0,40.0,95000.0,2020,9,1,2,1_2,9
6oHOfZdwhwYYEBo+5mc1JA==,2020-09-21,2020-10-07,-34.9116785,-56.147247,3.0,2.0,1.0,88.0,240000.0,2020,9,1,2,1_2,9
Jxv913/4lowWITY50Sv17A==,2020-09-21,2021-06-24,-34.8947367,-56.1639545,4.0,3.0,2.0,116.0,220000.0,2020,9,1,1,1_1,9
brlBZ54zwUTufl1AwL/xvw==,2020-09-21,9999-12-31,-34.9039713,-56.1833397,4.0,3.0,1.0,75.0,145000.0,2020,9,1,0,1_0,9
Z1mf0WudcONlYi0tzMiTQw==,2020-09-21,9999-12-31,-34.9102175,-56.1527427,3.0,3.0,2.0,160.0,330000.0,2020,9,1,1,1_1,9
VT7FtPsPqDYG0JxUICCkGQ==,2020-09-21,9999-12-31,-34.9102175,-56.1527427,3.0,3.0,2.0,160.0,330000.0,2020,9,1,1,1_1,9
7v0dNDelNkWdD438eb+gkg==,2020-07-17,2020-08-27,-34.9204227636,-56.1641907692,3.0,2.0,2.0,112.0,550000.0,2020,7,0,1,0_1,7
CMpQckktTSccuvSsqajHrQ==,2020-07-17,2020-12-18,-34.8864644,-56.1382016,2.0,1.0,1.0,38.0,78000.0,2020,7,2,2,2_2,7
BztMIWuPGcb0sFU5BWtiOw==,2020-07-17,2020-09-23,-34.9007013,-56.1511805,3.0,2.0,1.0,48.0,129000.0,2020,7,1,1,1_1,7
azCsJ17hCpa0br7wjjNiqg==,2020-07-17,2020-11-19,-34.909448,-56.141282,5.0,4.0,3.0,93.0,380000.0,2020,7,1,2,1_2,7
0StbO/jUevMy+ICShqJZuw==,2020-11-04,2021-05-25,-34.9273678,-56.1591107,2.0,1.0,1.0,40.0,151000.0,2020,11,0,1,0_1,11
E1M71wt+57tPVZr/jadB5w==,2020-11-04,2021-02-04,-34.89358,-56.114043,2.0,1.0,1.0,37.0,108000.0,2020,11,2,2,2_2,11
ONwD7NV9F9WBjg0C/bb7cQ==,2020-11-04,2021-01-25,-34.9004441802,-56.157104972,3.0,2.0,2.0,151.0,178000.0,2020,11,1,1,1_1,11
bFomQW0oIzgUqQPK+4CmZQ==,2020-11-04,2021-02-24,-34.8521012,-56.0258743,3.0,2.0,2.0,113.0,385600.0,2020,11,4,5,4_5,11
0ho/fTITexHpKRjAQ9omow==,2020-11-04,2021-06-08,-34.8992963,-56.169811,3.0,1.0,1.0,68.0,122000.0,2020,11,1,1,1_1,11
YzCh1hFAF/0OaKazcN5r/Q==,2020-11-04,2021-06-08,-34.8870387,-56.1078171,2.0,1.0,1.0,45.0,135000.0,2020,11,2,3,2_3,11
UR0qsDg6UdUblB5A1fjm/g==,2020-11-04,2021-06-08,-34.9009758,-56.1529291,2.0,1.0,1.0,59.0,149000.0,2020,11,1,1,1_1,11
Pmj4NUYQWse5oWvvK9FynA==,2020-11-04,2021-06-08,-34.8521012,-56.0258743,3.0,1.0,1.0,66.0,237500.0,2020,11,4,5,4_5,11
tbfFP3TAgOmjToJzvz2BJQ==,2020-11-04,2021-06-08,-34.8591268,-56.2063312,3.0,2.0,1.0,66.0,148000.0,2020,11,3,0,3_0,11
58BW/JLo6gv+ToyLlL1PJA==,2020-12-22,9999-12-31,-34.9175298,-56.1525665,2.0,1.0,1.0,46.0,169000.0,2020,12,0,1,0_1,12
l4oMpSxgeAwQ4KlywZmeuA==,2020-12-22,9999-12-31,-34.9091969,-56.1479795,3.0,2.0,1.0,68.0,260000.0,2020,12,1,2,1_2,12
ZvIRPfyC6wpCiAcAlN/j6A==,2020-11-25,9999-12-31,-34.9070219,-56.1935021,3.0,2.0,1.0,43.0,85000.0,2020,11,1,0,1_0,11
W69Mf9bnIM5O9cas5NOLnQ==,2020-11-25,9999-12-31,-34.9044977,-56.1339878,4.0,3.0,2.0,101.0,398000.0,2020,11,1,2,1_2,11
qan+rfKagmzt21RTeoX0SA==,2020-06-24,2021-05-05,-34.914912,-56.159883,3.0,2.0,1.0,68.0,122000.0,2020,6,0,1,0_1,6
r8MpXbNwNMynS9P0+ezjVQ==,2020-06-24,2021-05-05,-34.914912,-56.159883,3.0,2.0,1.0,68.0,143000.0,2020,6,0,1,0_1,6
GOYuH4gmjtt2khnHvqW3EA==,2020-06-24,2021-05-05,-34.914912,-56.159883,3.0,2.0,1.0,68.0,126000.0,2020,6,0,1,0_1,6
i14035wuXWQfRSaDN9M/BQ==,2020-06-24,2021-05-05,-34.914912,-56.159883,3.0,2.0,1.0,68.0,119000.0,2020,6,0,1,0_1,6
kUTGWTx1ypYDF83utV+w5A==,2020-06-24,2020-06-25,-34.92155,-56.1560802,3.0,2.0,3.0,142.0,275000.0,2020,6,0,1,0_1,6
vK0kHJguK+Oud5yZlUPo+w==,2020-06-24,2020-06-25,-34.884825,-56.1659695,3.0,2.0,1.0,60.0,175000.0,2020,6,2,1,2_1,6
MwFELE3c1tOd35H2xpY6rQ==,2020-06-24,2020-06-25,-34.8978234,-56.1902824,3.0,1.0,1.0,68.0,70200.0,2020,6,1,0,1_0,6
atpcjIOY1p0NCk2c9O1b0A==,2020-06-24,2020-06-25,-34.9089934,-56.1428679,3.0,2.0,1.0,119.0,265000.0,2020,6,1,2,1_2,6
FvBXoXskVscnXF7DR5QevQ==,2020-06-24,2020-06-25,-34.9088099,-56.1803461,2.0,1.0,1.0,32.0,94500.0,2020,6,1,1,1_1,6
ZaS7HEnGHcykkL64CLW4rA==,2020-06-24,2020-06-25,-34.8612594,-56.1963424,2.0,1.0,1.0,45.0,87000.0,2020,6,3,0,3_0,6
nieiHx0iMjCWMIhACVdljg==,2020-06-24,2020-06-25,-34.9175586,-56.1574232,2.0,1.0,1.0,66.0,163000.0,2020,6,0,1,0_1,6
YruzkMFVhjN37HYs57SjNg==,2020-06-24,2020-06-25,-34.8978234,-56.1902824,3.0,2.0,1.0,68.0,94890.0,2020,6,1,0,1_0,6
w7tWthA/vd2vpnQVSHkUfw==,2020-06-24,2020-06-25,-34.8848554,-56.1481473,4.0,3.0,1.0,66.0,190000.0,2020,6,2,1,2_1,6
OMXu6QWzl5bCxJANzfasDQ==,2020-06-24,9999-12-31,-34.914912,-56.159883,3.0,2.0,1.0,68.0,108000.0,2020,6,0,1,0_1,6
ewu/mTdrKWOfQ8k5VokC3A==,2020-06-24,9999-12-31,-34.914912,-56.159883,1.0,2.0,1.0,68.0,188500.0,2020,6,0,1,0_1,6
ahCsSCDF8WC+FceFpkkTKQ==,2020-04-11,2021-02-17,-34.9032704,-56.1413535,3.0,1.0,1.0,68.0,170400.0,2020,4,1,2,1_2,4
qdhcD5TzIlEaIeKgqjWiEQ==,2020-04-11,2021-02-05,-34.9032704,-56.1413535,3.0,1.0,1.0,68.0,144000.0,2020,4,1,2,1_2,4
9kfUgz9aZEB8vQFixwuhXw==,2020-04-11,2021-02-17,-34.9032704,-56.1413535,3.0,1.0,1.0,68.0,133200.0,2020,4,1,2,1_2,4
oZ+dc3fYe26PoKph4K9FZQ==,2020-04-11,2021-02-18,-34.9032704,-56.1413535,3.0,1.0,1.0,68.0,155700.0,2020,4,1,2,1_2,4
oS5oG8PwoESYB2k5NFNr5Q==,2020-04-11,2020-07-06,-34.9192711,-56.1614098,1.0,2.0,1.0,68.0,145000.0,2020,4,0,1,0_1,4
5jInkELFiK3fPJDbqs+0Og==,2020-04-11,2020-07-06,-34.9192711,-56.1614098,1.0,2.0,1.0,68.0,145000.0,2020,4,0,1,0_1,4
vugP1ihB1a+BufzOMzQyLw==,2020-04-11,2021-02-18,-34.9032704,-56.1413535,3.0,2.0,2.0,68.0,246600.0,2020,4,1,2,1_2,4
2K8vK+4I6GQ9eQPKdYWn4Q==,2020-04-11,9999-12-31,-34.9032704,-56.1413535,2.0,1.0,1.0,68.0,169000.0,2020,4,1,2,1_2,4
+ISF05JVNaNIwQ4v19rhvQ==,2020-04-11,9999-12-31,-34.9032704,-56.1413535,3.0,2.0,2.0,68.0,262500.0,2020,4,1,2,1_2,4
jHpFVok28JFJ3rvPGri69Q==,2020-04-11,9999-12-31,-34.9032704,-56.1413535,3.0,2.0,2.0,68.0,256500.0,2020,4,1,2,1_2,4
XLxUwVSzoNu1CCIPwkuPzQ==,2020-04-11,9999-12-31,-34.9074348,-56.1499213,3.0,1.0,2.0,97.0,160000.0,2020,4,1,1,1_1,4
YG3mHDMTaHnbalznuslZMg==,2021-03-04,9999-12-31,-34.90519,-56.139105,3.0,2.0,1.0,68.0,89000.0,2021,3,1,2,1_2,15
LIUe+pecGSxMk4dj39KYow==,2021-03-04,2021-06-05,-34.8661596,-56.2086943,3.0,2.0,1.0,68.0,160000.0,2021,3,3,0,3_0,15
HVanOS9AuL66s4CLza3jkQ==,2021-03-04,2021-06-05,-34.904091,-56.1713804,2.0,1.0,1.0,50.0,140000.0,2021,3,1,1,1_1,15
Ma7x22lVmprp+02WDIZWOg==,2021-03-04,2021-03-04,-34.904196,-56.139618,2.0,2.0,1.0,68.0,150000.0,2021,3,1,2,1_2,15
lYi2Q1uspQsZNgPeeohEuA==,2021-03-04,2021-06-05,-34.8943914,-56.1738989,3.0,2.0,1.0,75.0,133500.0,2021,3,1,1,1_1,15
7/J43IAIXKjQfv4+nka5MA==,2021-03-04,2021-06-05,-34.8859181321,-56.1025443042,4.0,2.0,1.0,53.0,137000.0,2021,3,2,3,2_3,15
hAgF6TC4OlA9ZcsguWkhcQ==,2021-03-04,2021-05-31,-34.9105108,-56.1535331,4.0,3.0,2.0,165.0,249000.0,2021,3,1,1,1_1,15
GGUFdantcHoVy3++F9eyaQ==,2020-05-27,2020-06-15,-34.8729215,-56.0540364,3.0,2.0,2.0,125.0,350000.0,2020,5,3,4,3_4,5
0EBQomHlo4j2zafa5RH69Q==,2020-05-27,2020-06-25,-34.9122357,-56.1796871,2.0,3.0,2.0,85.0,164000.0,2020,5,1,1,1_1,5
6WnijaZCKTA80IBug0+8ew==,2020-05-27,2020-06-15,-34.8864337,-56.1894137,3.0,2.0,1.0,50.0,35000.0,2020,5,2,0,2_0,5
1xi5ZuWjYWF0mF0/V0XIlw==,2020-08-15,2020-08-25,-34.903491,-56.1903262,2.0,1.0,1.0,61.0,103844.0,2020,8,1,0,1_0,8
oCWM2N8lIlmlM0etOVOwxg==,2020-08-15,2020-08-25,-34.903491,-56.1903262,2.0,1.0,1.0,54.0,125000.0,2020,8,1,0,1_0,8
BXlvWqr8zf52/lsXM238bQ==,2020-08-15,2020-08-25,-34.903491,-56.1903262,3.0,2.0,1.0,76.0,136928.0,2020,8,1,0,1_0,8
E2ZlzNZdd8iuzplZxXiGtg==,2020-08-15,2020-08-25,-34.903491,-56.1903262,3.0,2.0,1.0,78.0,160000.0,2020,8,1,0,1_0,8
CmQl0eaQXmN7RmRjkuYsbg==,2020-08-15,9999-12-31,-34.9222083,-56.1697478,4.0,2.0,3.0,296.0,980000.0,2020,8,0,1,0_1,8
2HG1pVhTkUPtUD8N9wwAqg==,2020-08-15,2020-08-25,-34.903491,-56.1903262,4.0,3.0,2.0,153.0,185040.0,2020,8,1,0,1_0,8
cdQXw0XdfjUq/+wUxHX5XA==,2020-08-15,2020-10-19,-34.8836008,-56.1423107,5.0,2.0,1.0,45.0,120000.0,2020,8,2,2,2_2,8
tjz2oIE8xS42y/V3B781Hg==,2021-03-16,2021-06-05,-34.9183573,-56.1505242,2.0,1.0,1.0,41.0,169000.0,2021,3,0,1,0_1,15
lEnSpzMZS6f/7/7U4TsWNQ==,2021-03-16,2021-06-05,-34.9183573,-56.1505242,2.0,1.0,1.0,41.0,169000.0,2021,3,0,1,0_1,15
LgrnVEYkWscvgVPeuM3jOw==,2021-03-16,2021-04-27,-34.8835012,-56.1906839,3.0,3.0,1.0,67.0,157000.0,2021,3,2,0,2_0,15
xBKs3sLSecfTo2IQ9geWQQ==,2021-03-16,2021-06-05,-34.9031181,-56.1843355,4.0,3.0,2.0,112.0,235000.0,2021,3,1,0,1_0,15
kwQiZYnxvj4u90SltTWh1A==,2021-03-16,2021-06-05,-34.9085301,-56.1504057,5.0,3.0,2.0,130.0,325000.0,2021,3,1,1,1_1,15
MYyqlSx/p1EqQy2mcEfZ9Q==,2021-03-16,2021-06-05,-34.9097191,-56.167308,5.0,3.0,2.0,195.0,375000.0,2021,3,1,1,1_1,15
txDUuXfWjQk5afqSBa1CNw==,2020-09-29,9999-12-31,-34.9097916,-56.2119808,3.0,2.0,1.0,64.0,90000.0,2020,9,1,0,1_0,9
fh71WaJvUa91cpgF8hXzag==,2020-09-29,2021-01-25,-34.8708909162,-56.1597390685,3.0,3.0,1.0,70.0,98000.0,2020,9,3,1,3_1,9
2X2Fv9UnSp6psJ5tDo5CnA==,2020-08-21,2020-09-04,-34.9107364,-56.1481104,3.0,1.0,1.0,45.0,170000.0,2020,8,1,2,1_2,8
L2xZryJLD9Xm8r5tsEQmAg==,2020-08-21,2020-09-04,-34.9029894866,-56.192905973,3.0,2.0,1.0,110.0,140000.0,2020,8,1,0,1_0,8
0RoG13dMMjknwvfoDFflGQ==,2020-08-21,2020-08-25,-34.9062483,-56.1798488,4.0,3.0,2.0,123.0,210315.0,2020,8,1,1,1_1,8
Fd7fo8L8iKBfpsUo/MimLA==,2020-04-25,2020-05-29,-34.8728867,-56.0424186,2.0,2.0,2.0,68.0,390000.0,2020,4,3,5,3_5,4
Xqeh90ZnlCjGaREsdvWyTg==,2020-12-28,2021-01-11,-34.9206389,-56.1503204,4.0,3.0,3.0,102.0,345000.0,2020,12,0,1,0_1,12
jF61yx+IRdqyeGLyl/yrtg==,2020-09-23,2021-05-06,-34.9108494,-56.1461242,2.0,1.0,1.0,32.0,117000.0,2020,9,1,2,1_2,9
p7jr4T0BCUzQFxAMjKEDRQ==,2020-09-23,9999-12-31,-34.86543,-56.207996,3.0,2.0,1.0,74.0,170000.0,2020,9,3,0,3_0,9
mXRR380jZEAIt9qrTj+Jsg==,2020-09-23,2021-01-11,-34.8953689,-56.1190604,3.0,2.0,1.0,55.0,130000.0,2020,9,1,2,1_2,9
WqoNWufxJiYb2njJg0O2Og==,2020-09-23,9999-12-31,-34.9064632,-56.1789337,3.0,2.0,1.0,80.0,169900.0,2020,9,1,1,1_1,9
VXNaVEPodswj6jmeynudpg==,2020-09-23,2020-10-23,-34.8612581,-56.181574,3.0,2.0,1.0,65.0,75000.0,2020,9,3,1,3_1,9
llA/I+vCn46//eOcA0WcYA==,2020-09-23,2020-12-17,-34.8648619,-56.1754661,3.0,2.0,1.0,82.0,115000.0,2020,9,3,1,3_1,9
hP0hHmCx+uAVFanNXhEd0w==,2020-09-23,9999-12-31,-34.9064632,-56.1789337,3.0,2.0,1.0,77.0,176600.0,2020,9,1,1,1_1,9
GGXr3TUHBEG2MXbbH7Qulw==,2020-09-23,2021-05-24,-34.9193066,-56.1630805,3.0,2.0,2.0,90.0,265000.0,2020,9,0,1,0_1,9
skPSNZcF8hEHeblZ8IEvZQ==,2020-09-23,9999-12-31,-34.910584,-56.1530863,3.0,2.0,1.0,65.0,239000.0,2020,9,1,1,1_1,9
8SMuEpHHT01NzRnGM+naAw==,2020-09-23,9999-12-31,-34.9064632,-56.1789337,4.0,3.0,1.0,94.0,208900.0,2020,9,1,1,1_1,9
LFl+U2vTJz3RTI/MkhscnA==,2020-09-23,9999-12-31,-34.8888661,-56.1604412,4.0,3.0,2.0,90.0,230000.0,2020,9,2,1,2_1,9
63h1pIAeaUT30WNPI6ZW7w==,2020-09-23,9999-12-31,-34.9216414,-56.1547098,3.0,3.0,2.0,68.0,880000.0,2020,9,0,1,0_1,9
I+V3zuv09snmLkBCd/FsQQ==,2020-09-23,9999-12-31,-34.9216414,-56.1547098,3.0,3.0,2.0,68.0,880000.0,2020,9,0,1,0_1,9
JQG30CvRAy7Z7p3CsSCbpQ==,2020-09-23,9999-12-31,-34.906204,-56.1465125,5.0,3.0,2.0,68.0,210000.0,2020,9,1,2,1_2,9
MMO9jdjCraBGL4SuUEi9fQ==,2020-12-17,2021-03-05,-34.879441,-56.1959788,2.0,1.0,1.0,47.0,104895.0,2020,12,2,0,2_0,12
GRkYqT72PlnFuDav70acyQ==,2020-12-17,2021-06-14,-34.879441,-56.1959788,2.0,1.0,1.0,43.0,100695.0,2020,12,2,0,2_0,12
kcf/drLjy59fIiYbvZ4ibw==,2020-12-17,2021-03-05,-34.879441,-56.1959788,2.0,1.0,1.0,50.0,114031.0,2020,12,2,0,2_0,12
PLRfx8c5Pz9tfUo/8e7MRg==,2020-12-17,2021-03-05,-34.879441,-56.1959788,2.0,1.0,1.0,50.0,115290.0,2020,12,2,0,2_0,12
uIUZ/s4hgZKR4cdg7C64wA==,2020-12-17,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,62.0,135660.0,2020,12,2,0,2_0,12
TW5WmsE32+7EGT6IxH1biA==,2020-12-17,2021-03-05,-34.879441,-56.1959788,3.0,2.0,1.0,60.0,124000.0,2020,12,2,0,2_0,12
FeKTy/OzjTBAzBFr5QYwFA==,2020-12-17,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,59.0,124900.0,2020,12,2,0,2_0,12
35RGY76kOJktwxive3KQCA==,2020-12-17,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,62.0,135660.0,2020,12,2,0,2_0,12
WZv7a0/RWvKTdC1knLTY1w==,2020-12-17,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,59.0,139545.0,2020,12,2,0,2_0,12
ABxkGuRH5fUClnPp0BB9qQ==,2020-12-17,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,57.0,137865.0,2020,12,2,0,2_0,12
rmUdxI20i7Z5Fy4R4vaL4Q==,2020-12-17,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,63.0,145845.0,2020,12,2,0,2_0,12
sAv8ikd6XGpUcQQytBCyYg==,2020-12-17,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,67.0,146685.0,2020,12,2,0,2_0,12
AuJmB5iruFkgNICWC4OhIw==,2020-12-17,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,65.0,138495.0,2020,12,2,0,2_0,12
nLqRFkguI0B8Nu3hw5tmhw==,2020-12-17,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,58.0,136290.0,2020,12,2,0,2_0,12
qa4tSIIERBu92QPoYQlJaw==,2020-12-17,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,67.0,148995.0,2020,12,2,0,2_0,12
TTlMwfCffG8dCgM/uKtYuA==,2020-12-17,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,60.0,139545.0,2020,12,2,0,2_0,12
LfVfWn1gjXOFsWT2WKqNmA==,2020-12-17,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,58.0,137550.0,2020,12,2,0,2_0,12
Qf9jy2wMMwAMuiVMwp7xNA==,2020-12-17,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,65.0,136395.0,2020,12,2,0,2_0,12
LZ4cf1JQGiy/EKkDYeVIpw==,2020-12-17,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,68.0,152460.0,2020,12,2,0,2_0,12
ZxZAUyANLJ0nEZ1p+dZAlQ==,2020-12-17,2021-03-05,-34.879441,-56.1959788,3.0,2.0,1.0,81.0,139545.0,2020,12,2,0,2_0,12
+30k09FYx+2G6E8vAT/+fQ==,2020-12-17,2021-02-23,-34.9159152,-56.1584716,3.0,2.0,1.0,68.0,179000.0,2020,12,0,1,0_1,12
K/e9abvdkSb0xsEEUMCRyw==,2020-12-17,2021-03-18,-34.9060772,-56.1610274,3.0,2.0,1.0,67.0,149000.0,2020,12,1,1,1_1,12
LEExG/4eNmgilKUMi6C9dQ==,2020-12-17,9999-12-31,-34.9107126,-56.1522012,3.0,3.0,2.0,232.0,348000.0,2020,12,1,1,1_1,12
nFAoiajQBAgUkC+WGneS5g==,2020-12-17,9999-12-31,-34.908343,-56.141513,5.0,4.0,3.0,160.0,420000.0,2020,12,1,2,1_2,12
Rw3ggl/iSwSC8Rkrc8TcaA==,2020-06-10,2020-06-25,-34.9210473,-56.1691486,3.0,3.0,2.0,235.0,680000.0,2020,6,0,1,0_1,6
vlKdIHVB+g+42vFfELEtpw==,2020-06-10,2020-06-25,-34.9204940796,-56.1568107605,3.0,2.0,2.0,109.0,379000.0,2020,6,0,1,0_1,6
miDJUlsI+A1bCtPM3IfAVw==,2020-06-10,2020-06-25,-34.908405304,-56.1425704956,1.0,2.0,1.0,31.0,105000.0,2020,6,1,2,1_2,6
mBqXTwCLat4Vgr4uyS4xVA==,2020-06-10,2020-06-25,-34.908405304,-56.1425704956,1.0,2.0,1.0,31.0,105000.0,2020,6,1,2,1_2,6
m8zpD1jmq2xR031G9mH3Tg==,2020-06-10,2020-06-15,-34.9061519,-56.1709042,3.0,2.0,2.0,64.0,143000.0,2020,6,1,1,1_1,6
NdqGKarDFUxscwwvNznq9A==,2020-06-10,2020-06-25,-34.8765506,-56.1994057,4.0,3.0,1.0,125.0,135000.0,2020,6,2,0,2_0,6
YKWjLoRrk3T9xNe3mwn15Q==,2020-06-10,2020-06-15,-34.888936384,-56.1657727577,4.0,3.0,2.0,104.0,216300.0,2020,6,2,1,2_1,6
tqdcvTibY72+mvkjGjmExA==,2020-06-10,2020-06-15,-34.9246029,-56.1547795,4.0,3.0,3.0,68.0,370000.0,2020,6,0,1,0_1,6
uVCY5PJYaQ//Uwq//K0hlw==,2020-06-10,2021-03-30,-34.9020092,-56.131367,4.0,2.0,2.0,94.0,330000.0,2020,6,1,2,1_2,6
vU6VLIUR/R7nhQZ0iO+DEg==,2020-06-10,2020-06-15,-34.905291,-56.142559,4.0,3.0,2.0,110.0,315000.0,2020,6,1,2,1_2,6
0cVm2GtVcgZP2rMEIz7XyA==,2020-06-10,2020-06-15,-34.9152945,-56.1508239,4.0,3.0,2.0,152.0,360000.0,2020,6,0,1,0_1,6
eUVN0IUwGLxg7RO1cp5OwQ==,2020-06-10,2020-06-15,-34.920409,-56.164088,5.0,4.0,4.0,240.0,1300000.0,2020,6,0,1,0_1,6
uN3imokOF35goYaWeCHAxQ==,2020-10-26,2021-06-08,-34.912021,-56.1505076,3.0,2.0,1.0,26.0,110000.0,2020,10,1,1,1_1,10
IJQSq3LxxL1JKuAmFrjLNg==,2020-10-26,2021-01-12,-34.9076198,-56.1622676,2.0,1.0,1.0,51.0,156000.0,2020,10,1,1,1_1,10
ukXzJT+vIoZ+HFjqonJgQw==,2020-10-26,2021-01-12,-34.9076198,-56.1622676,2.0,1.0,1.0,70.0,175000.0,2020,10,1,1,1_1,10
PIubc+y8eZVc9gSg8zMnNg==,2020-10-26,2020-10-28,-34.8728867,-56.0424186,3.0,2.0,2.0,68.0,340000.0,2020,10,3,5,3_5,10
TNMIiSlw+KJskLvqQeIAZA==,2020-10-26,2020-10-28,-34.8728867,-56.0424186,3.0,2.0,2.0,68.0,340000.0,2020,10,3,5,3_5,10
U6j3rhtWyvxUj4scYs8XRA==,2020-10-26,2020-11-04,-34.8889381,-56.1686814,4.0,2.0,1.0,58.0,115000.0,2020,10,2,1,2_1,10
eA83NKQh6mWKeW/uQwamRQ==,2020-10-26,2021-02-25,-34.9019969,-56.1672602,4.0,3.0,1.0,62.0,160000.0,2020,10,1,1,1_1,10
rFyvAfXLpIUhn9S1dLcxhA==,2020-10-26,2021-02-04,-34.9069203,-56.1501873,3.0,3.0,3.0,91.0,260000.0,2020,10,1,1,1_1,10
DhFJRu28u7GhC5jHAyCmJQ==,2021-03-06,2021-03-22,-34.9220429,-56.161046,3.0,1.0,1.0,56.0,170000.0,2021,3,0,1,0_1,15
/xjYbeGNhPR7pPY/bPOEVQ==,2021-03-06,2021-05-12,-34.8752143,-56.1212237,3.0,2.0,1.0,52.0,65000.0,2021,3,2,2,2_2,15
6ncE0Qdua0g3REKnIBK/Zg==,2020-09-05,2021-06-24,-34.9085585,-56.1400336,3.0,1.0,1.0,68.0,160000.0,2020,9,1,2,1_2,9
mOB9wu4oBRFhgy+4JM8MLg==,2020-09-05,2021-06-24,-34.9085585,-56.1400336,3.0,1.0,1.0,68.0,149000.0,2020,9,1,2,1_2,9
Jpwj/sOZipAufLxrbGAE/A==,2020-09-05,2020-10-25,-34.8884017,-56.1459289,3.0,2.0,1.0,58.0,160000.0,2020,9,2,2,2_2,9
kFjnepP4equFTjvbHaM/ig==,2020-09-05,9999-12-31,-34.9224735,-56.1539898,3.0,2.0,2.0,79.0,330000.0,2020,9,0,1,0_1,9
1TaGrLBsqLLxA5BbsQPboA==,2020-09-05,2020-09-30,-34.906915,-56.1672805,4.0,3.0,2.0,160.0,289000.0,2020,9,1,1,1_1,9
tHXpFq7iX9hmU1Eb4UT/uA==,2021-04-22,2021-06-05,-34.9091969,-56.1479795,3.0,1.0,1.0,40.0,149000.0,2021,4,1,2,1_2,16
cEwpRBPK3jZltKjpPdua0w==,2021-04-22,2021-06-05,-34.9044977,-56.1339878,3.0,2.0,1.0,68.0,240000.0,2021,4,1,2,1_2,16
uS3r9Vata/k42Z9Zb1nFrA==,2020-09-24,2020-10-16,-34.9031644,-56.1819974,3.0,2.0,1.0,57.0,159900.0,2020,9,1,1,1_1,9
WMAx0164RT4Emep9rc42jg==,2020-09-24,2020-10-16,-34.9031644,-56.1819974,3.0,2.0,1.0,57.0,159900.0,2020,9,1,1,1_1,9
vN3NzI4aFZqTKwtDHgFOmQ==,2020-09-24,2020-09-29,-34.9031644,-56.1819974,3.0,2.0,1.0,57.0,156900.0,2020,9,1,1,1_1,9
